   1.03034151      -4.32153046E-03   1.09165537      -1.04232915E-02   2.99604572E-02
   1.03028750      -1.08582526E-03   1.09128129      -8.27831402E-03   3.07135601E-02
   1.03029764       2.08987854E-03   1.09099257      -6.15709461E-03   3.16101536E-02
   1.03037059       5.18751144E-03   1.09078825      -4.07089852E-03   3.26422602E-02
   1.03050458       8.18995945E-03   1.09066629      -2.03045271E-03   3.38005014E-02
   1.03069746       1.10811666E-02   1.09062481      -4.59309667E-05   3.50742526E-02
   1.03094685       1.38462707E-02   1.09066153       1.87308900E-03   3.64518724E-02
   1.03125036       1.64717361E-02   1.09077370       3.71775031E-03   3.79209444E-02
   1.03160477       1.89453531E-02   1.09095800       5.47991134E-03   3.94684672E-02
   1.03200710       2.12564506E-02   1.09121096       7.15227425E-03   4.10811231E-02
   1.03245389       2.33957171E-02   1.09152889       8.72826949E-03   4.27454785E-02
   1.03294170       2.53554694E-02   1.09190798       1.02022393E-02   4.44482081E-02
   1.03346682       2.71294490E-02   1.09234381       1.15693491E-02   4.61762622E-02
   1.03402555       2.87128203E-02   1.09283197       1.28255682E-02   4.79170270E-02
   1.03461397       3.01022492E-02   1.09336805       1.39677282E-02   4.96585108E-02
   1.03522837       3.12957391E-02   1.09394765       1.49934692E-02   5.13894334E-02
   1.03586459       3.22925597E-02   1.09456587       1.59012042E-02   5.30993231E-02
   1.03651881       3.30933630E-02   1.09521818       1.66902207E-02   5.47786057E-02
   1.03718710       3.36998701E-02   1.09589982       1.73604749E-02   5.64186126E-02
   1.03786552       3.41148376E-02   1.09660554       1.79125853E-02   5.80116287E-02
   1.03855038       3.43420804E-02   1.09733105       1.83479227E-02   5.95509149E-02
   1.03923798       3.43862176E-02   1.09807158       1.86684169E-02   6.10306449E-02
   1.03992462       3.42527181E-02   1.09882283       1.88765675E-02   6.24458864E-02
   1.04060686       3.39478105E-02   1.09958029       1.89754907E-02   6.37925938E-02
   1.04128134       3.34783196E-02   1.10033953       1.89687535E-02   6.50675371E-02
   1.04194486       3.28516178E-02   1.10109651       1.88603550E-02   6.62682205E-02
   1.04259443       3.20754722E-02   1.10184705       1.86546836E-02   6.73928410E-02
   1.04322696       3.11581828E-02   1.10258746       1.83565561E-02   6.84402213E-02
   1.04383993       3.01083028E-02   1.10331416       1.79710574E-02   6.94097131E-02
   1.04443061       2.89347209E-02   1.10402381       1.75036248E-02   7.03011602E-02
   1.04499662       2.76465453E-02   1.10471332       1.69599261E-02   7.11148158E-02
   1.04553580       2.62531303E-02   1.10537970       1.63459443E-02   7.18512833E-02
   1.04604614       2.47639157E-02   1.10602021       1.56677570E-02   7.25114048E-02
   1.04652584       2.31884569E-02   1.10663247       1.49316862E-02   7.30962530E-02
   1.04697323       2.15364136E-02   1.10721397       1.41441599E-02   7.36070201E-02
   1.04738688       1.98174305E-02   1.10776329       1.33116990E-02   7.40449950E-02
   1.04776561       1.80412829E-02   1.10827839       1.24410205E-02   7.44114965E-02
   1.04810822       1.62176937E-02   1.10875809       1.15388520E-02   7.47077912E-02
   1.04841411       1.43564008E-02   1.10920119       1.06119849E-02   7.49350861E-02
   1.04868245       1.24671012E-02   1.10960686       9.66726989E-03   7.50944316E-02
   1.04891276       1.05594993E-02   1.10997462       8.71155784E-03   7.51867592E-02
